cause_id cause_name mapTarget
693 "Motor vehicle road injuries" V526XXD
693 "Motor vehicle road injuries" V526XXS
693 "Motor vehicle road injuries" V527
693 "Motor vehicle road injuries" V527XXA
693 "Motor vehicle road injuries" V527XXD
693 "Motor vehicle road injuries" V527XXS
693 "Motor vehicle road injuries" V529
693 "Motor vehicle road injuries" V529XXA
693 "Motor vehicle road injuries" V529XXD
693 "Motor vehicle road injuries" V529XXS
693 "Motor vehicle road injuries" V53
693 "Motor vehicle road injuries" V530
693 "Motor vehicle road injuries" V530XXA
693 "Motor vehicle road injuries" V530XXD
693 "Motor vehicle road injuries" V530XXS
693 "Motor vehicle road injuries" V531
693 "Motor vehicle road injuries" V531XXA
693 "Motor vehicle road injuries" V531XXD
693 "Motor vehicle road injuries" V531XXS
693 "Motor vehicle road injuries" V532
693 "Motor vehicle road injuries" V532XXA
693 "Motor vehicle road injuries" V532XXD
693 "Motor vehicle road injuries" V532XXS
693 "Motor vehicle road injuries" V533
693 "Motor vehicle road injuries" V533XXA
693 "Motor vehicle road injuries" V533XXD
693 "Motor vehicle road injuries" V533XXS
693 "Motor vehicle road injuries" V534
693 "Motor vehicle road injuries" V534XXA
693 "Motor vehicle road injuries" V534XXD
693 "Motor vehicle road injuries" V534XXS
693 "Motor vehicle road injuries" V535
693 "Motor vehicle road injuries" V535XXA
693 "Motor vehicle road injuries" V535XXD
693 "Motor vehicle road injuries" V535XXS
693 "Motor vehicle road injuries" V536
693 "Motor vehicle road injuries" V536XXA
693 "Motor vehicle road injuries" V536XXD
693 "Motor vehicle road injuries" V536XXS
693 "Motor vehicle road injuries" V537
693 "Motor vehicle road injuries" V537XXA
693 "Motor vehicle road injuries" V537XXD
693 "Motor vehicle road injuries" V537XXS
693 "Motor vehicle road injuries" V539
693 "Motor vehicle road injuries" V539XXA
693 "Motor vehicle road injuries" V539XXD
693 "Motor vehicle road injuries" V539XXS
693 "Motor vehicle road injuries" V54
693 "Motor vehicle road injuries" V540
693 "Motor vehicle road injuries" V540XXA
693 "Motor vehicle road injuries" V540XXD
693 "Motor vehicle road injuries" V540XXS
693 "Motor vehicle road injuries" V541
693 "Motor vehicle road injuries" V541XXA
693 "Motor vehicle road injuries" V541XXD
693 "Motor vehicle road injuries" V541XXS
693 "Motor vehicle road injuries" V542
693 "Motor vehicle road injuries" V542XXA
693 "Motor vehicle road injuries" V542XXD
693 "Motor vehicle road injuries" V542XXS
693 "Motor vehicle road injuries" V543
693 "Motor vehicle road injuries" V543XXA
693 "Motor vehicle road injuries" V543XXD
693 "Motor vehicle road injuries" V543XXS
693 "Motor vehicle road injuries" V544
693 "Motor vehicle road injuries" V544XXA
693 "Motor vehicle road injuries" V544XXD
693 "Motor vehicle road injuries" V544XXS
693 "Motor vehicle road injuries" V545
693 "Motor vehicle road injuries" V545XXA
693 "Motor vehicle road injuries" V545XXD
693 "Motor vehicle road injuries" V545XXS
693 "Motor vehicle road injuries" V546
693 "Motor vehicle road injuries" V546XXA
693 "Motor vehicle road injuries" V546XXD
693 "Motor vehicle road injuries" V546XXS
693 "Motor vehicle road injuries" V547
693 "Motor vehicle road injuries" V547XXA
693 "Motor vehicle road injuries" V547XXD
693 "Motor vehicle road injuries" V547XXS
693 "Motor vehicle road injuries" V549
693 "Motor vehicle road injuries" V549XXA
693 "Motor vehicle road injuries" V549XXD
693 "Motor vehicle road injuries" V549XXS
693 "Motor vehicle road injuries" V55
693 "Motor vehicle road injuries" V550
693 "Motor vehicle road injuries" V550XXA
693 "Motor vehicle road injuries" V550XXD
693 "Motor vehicle road injuries" V550XXS
693 "Motor vehicle road injuries" V551
693 "Motor vehicle road injuries" V551XXA
693 "Motor vehicle road injuries" V551XXD
693 "Motor vehicle road injuries" V551XXS
693 "Motor vehicle road injuries" V552
693 "Motor vehicle road injuries" V552XXA
693 "Motor vehicle road injuries" V552XXD
693 "Motor vehicle road injuries" V552XXS
693 "Motor vehicle road injuries" V553
693 "Motor vehicle road injuries" V553XXA
693 "Motor vehicle road injuries" V553XXD
693 "Motor vehicle road injuries" V553XXS
693 "Motor vehicle road injuries" V554
693 "Motor vehicle road injuries" V554XXA
693 "Motor vehicle road injuries" V554XXD
693 "Motor vehicle road injuries" V554XXS
693 "Motor vehicle road injuries" V555
693 "Motor vehicle road injuries" V555XXA
693 "Motor vehicle road injuries" V555XXD
693 "Motor vehicle road injuries" V555XXS
693 "Motor vehicle road injuries" V556
693 "Motor vehicle road injuries" V556XXA
693 "Motor vehicle road injuries" V556XXD
693 "Motor vehicle road injuries" V556XXS
693 "Motor vehicle road injuries" V557
693 "Motor vehicle road injuries" V557XXA
693 "Motor vehicle road injuries" V557XXD
693 "Motor vehicle road injuries" V557XXS
693 "Motor vehicle road injuries" V559
693 "Motor vehicle road injuries" V559XXA
693 "Motor vehicle road injuries" V559XXD
693 "Motor vehicle road injuries" V559XXS
693 "Motor vehicle road injuries" V56
693 "Motor vehicle road injuries" V560
693 "Motor vehicle road injuries" V560XXA
693 "Motor vehicle road injuries" V560XXD
693 "Motor vehicle road injuries" V560XXS
693 "Motor vehicle road injuries" V561
693 "Motor vehicle road injuries" V561XXA
693 "Motor vehicle road injuries" V561XXD
693 "Motor vehicle road injuries" V561XXS
693 "Motor vehicle road injuries" V562
693 "Motor vehicle road injuries" V562XXA
693 "Motor vehicle road injuries" V562XXD
693 "Motor vehicle road injuries" V562XXS
693 "Motor vehicle road injuries" V563
693 "Motor vehicle road injuries" V563XXA
693 "Motor vehicle road injuries" V563XXD
693 "Motor vehicle road injuries" V563XXS
693 "Motor vehicle road injuries" V564
693 "Motor vehicle road injuries" V564XXA
693 "Motor vehicle road injuries" V564XXD
693 "Motor vehicle road injuries" V564XXS
693 "Motor vehicle road injuries" V565
693 "Motor vehicle road injuries" V565XXA
693 "Motor vehicle road injuries" V565XXD
693 "Motor vehicle road injuries" V565XXS
693 "Motor vehicle road injuries" V566
693 "Motor vehicle road injuries" V566XXA
693 "Motor vehicle road injuries" V566XXD
693 "Motor vehicle road injuries" V566XXS
693 "Motor vehicle road injuries" V567
693 "Motor vehicle road injuries" V567XXA
693 "Motor vehicle road injuries" V567XXD
693 "Motor vehicle road injuries" V567XXS
693 "Motor vehicle road injuries" V569
693 "Motor vehicle road injuries" V569XXA
693 "Motor vehicle road injuries" V569XXD
693 "Motor vehicle road injuries" V569XXS
693 "Motor vehicle road injuries" V57
693 "Motor vehicle road injuries" V570
693 "Motor vehicle road injuries" V570XXA
693 "Motor vehicle road injuries" V570XXD
693 "Motor vehicle road injuries" V570XXS
693 "Motor vehicle road injuries" V571
693 "Motor vehicle road injuries" V571XXA
693 "Motor vehicle road injuries" V571XXD
693 "Motor vehicle road injuries" V571XXS
693 "Motor vehicle road injuries" V572
693 "Motor vehicle road injuries" V572XXA
693 "Motor vehicle road injuries" V572XXD
693 "Motor vehicle road injuries" V572XXS
693 "Motor vehicle road injuries" V573
693 "Motor vehicle road injuries" V573XXA
693 "Motor vehicle road injuries" V573XXD
693 "Motor vehicle road injuries" V573XXS
693 "Motor vehicle road injuries" V574
693 "Motor vehicle road injuries" V574XXA
693 "Motor vehicle road injuries" V574XXD
693 "Motor vehicle road injuries" V574XXS
693 "Motor vehicle road injuries" V575
693 "Motor vehicle road injuries" V575XXA
693 "Motor vehicle road injuries" V575XXD
693 "Motor vehicle road injuries" V575XXS
693 "Motor vehicle road injuries" V576
693 "Motor vehicle road injuries" V576XXA
693 "Motor vehicle road injuries" V576XXD
693 "Motor vehicle road injuries" V576XXS
693 "Motor vehicle road injuries" V577
693 "Motor vehicle road injuries" V577XXA
693 "Motor vehicle road injuries" V577XXD
693 "Motor vehicle road injuries" V577XXS
693 "Motor vehicle road injuries" V579
693 "Motor vehicle road injuries" V579XXA
693 "Motor vehicle road injuries" V579XXD
693 "Motor vehicle road injuries" V579XXS
693 "Motor vehicle road injuries" V58
693 "Motor vehicle road injuries" V580
693 "Motor vehicle road injuries" V580XXA
693 "Motor vehicle road injuries" V580XXD
693 "Motor vehicle road injuries" V580XXS
693 "Motor vehicle road injuries" V581
693 "Motor vehicle road injuries" V581XXA
693 "Motor vehicle road injuries" V581XXD
693 "Motor vehicle road injuries" V581XXS
693 "Motor vehicle road injuries" V582
693 "Motor vehicle road injuries" V582XXA
693 "Motor vehicle road injuries" V582XXD
693 "Motor vehicle road injuries" V582XXS
693 "Motor vehicle road injuries" V583
693 "Motor vehicle road injuries" V583XXA
693 "Motor vehicle road injuries" V583XXD
693 "Motor vehicle road injuries" V583XXS
693 "Motor vehicle road injuries" V584
693 "Motor vehicle road injuries" V584XXA
693 "Motor vehicle road injuries" V584XXD
693 "Motor vehicle road injuries" V584XXS
693 "Motor vehicle road injuries" V585
693 "Motor vehicle road injuries" V585XXA
693 "Motor vehicle road injuries" V585XXD
693 "Motor vehicle road injuries" V585XXS
693 "Motor vehicle road injuries" V586
693 "Motor vehicle road injuries" V586XXA
693 "Motor vehicle road injuries" V586XXD
693 "Motor vehicle road injuries" V586XXS
693 "Motor vehicle road injuries" V587
693 "Motor vehicle road injuries" V587XXA
693 "Motor vehicle road injuries" V587XXD
693 "Motor vehicle road injuries" V587XXS
693 "Motor vehicle road injuries" V589
693 "Motor vehicle road injuries" V589XXA
693 "Motor vehicle road injuries" V589XXD
693 "Motor vehicle road injuries" V589XXS
693 "Motor vehicle road injuries" V59
693 "Motor vehicle road injuries" V590
693 "Motor vehicle road injuries" V5900
693 "Motor vehicle road injuries" V5900XA
693 "Motor vehicle road injuries" V5900XD
693 "Motor vehicle road injuries" V5900XS
693 "Motor vehicle road injuries" V5909
693 "Motor vehicle road injuries" V5909XA
693 "Motor vehicle road injuries" V5909XD
693 "Motor vehicle road injuries" V5909XS
693 "Motor vehicle road injuries" V591
693 "Motor vehicle road injuries" V5910
693 "Motor vehicle road injuries" V5910XA
693 "Motor vehicle road injuries" V5910XD
693 "Motor vehicle road injuries" V5910XS
693 "Motor vehicle road injuries" V5919
693 "Motor vehicle road injuries" V5919XA
693 "Motor vehicle road injuries" V5919XD
693 "Motor vehicle road injuries" V5919XS
693 "Motor vehicle road injuries" V592
693 "Motor vehicle road injuries" V5920
693 "Motor vehicle road injuries" V5920XA
693 "Motor vehicle road injuries" V5920XD
693 "Motor vehicle road injuries" V5920XS
693 "Motor vehicle road injuries" V5929
693 "Motor vehicle road injuries" V5929XA
693 "Motor vehicle road injuries" V5929XD
693 "Motor vehicle road injuries" V5929XS
693 "Motor vehicle road injuries" V593
693 "Motor vehicle road injuries" V593XXA
693 "Motor vehicle road injuries" V593XXD
693 "Motor vehicle road injuries" V593XXS
693 "Motor vehicle road injuries" V594
693 "Motor vehicle road injuries" V5940
693 "Motor vehicle road injuries" V5940XA
693 "Motor vehicle road injuries" V5940XD
693 "Motor vehicle road injuries" V5940XS
693 "Motor vehicle road injuries" V5949
693 "Motor vehicle road injuries" V5949XA
693 "Motor vehicle road injuries" V5949XD
693 "Motor vehicle road injuries" V5949XS
693 "Motor vehicle road injuries" V595
693 "Motor vehicle road injuries" V5950
693 "Motor vehicle road injuries" V5950XA
693 "Motor vehicle road injuries" V5950XD
693 "Motor vehicle road injuries" V5950XS
693 "Motor vehicle road injuries" V5959
693 "Motor vehicle road injuries" V5959XA
693 "Motor vehicle road injuries" V5959XD
693 "Motor vehicle road injuries" V5959XS
693 "Motor vehicle road injuries" V596
693 "Motor vehicle road injuries" V5960
693 "Motor vehicle road injuries" V5960XA
693 "Motor vehicle road injuries" V5960XD
693 "Motor vehicle road injuries" V5960XS
693 "Motor vehicle road injuries" V5969
693 "Motor vehicle road injuries" V5969XA
693 "Motor vehicle road injuries" V5969XD
693 "Motor vehicle road injuries" V5969XS
693 "Motor vehicle road injuries" V598
693 "Motor vehicle road injuries" V5981
693 "Motor vehicle road injuries" V5981XA
693 "Motor vehicle road injuries" V5981XD
693 "Motor vehicle road injuries" V5981XS
693 "Motor vehicle road injuries" V5988
693 "Motor vehicle road injuries" V5988XA
693 "Motor vehicle road injuries" V5988XD
693 "Motor vehicle road injuries" V5988XS
693 "Motor vehicle road injuries" V599
693 "Motor vehicle road injuries" V599XXA
693 "Motor vehicle road injuries" V599XXD
693 "Motor vehicle road injuries" V599XXS
693 "Motor vehicle road injuries" V60
693 "Motor vehicle road injuries" V600
693 "Motor vehicle road injuries" V600XXA
693 "Motor vehicle road injuries" V600XXD
693 "Motor vehicle road injuries" V600XXS
693 "Motor vehicle road injuries" V601
693 "Motor vehicle road injuries" V601XXA
693 "Motor vehicle road injuries" V601XXD
693 "Motor vehicle road injuries" V601XXS
693 "Motor vehicle road injuries" V602
693 "Motor vehicle road injuries" V602XXA
693 "Motor vehicle road injuries" V602XXD
693 "Motor vehicle road injuries" V602XXS
693 "Motor vehicle road injuries" V603
693 "Motor vehicle road injuries" V603XXA
693 "Motor vehicle road injuries" V603XXD
693 "Motor vehicle road injuries" V603XXS
693 "Motor vehicle road injuries" V604
693 "Motor vehicle road injuries" V604XXA
693 "Motor vehicle road injuries" V604XXD
693 "Motor vehicle road injuries" V604XXS
693 "Motor vehicle road injuries" V605
693 "Motor vehicle road injuries" V605XXA
693 "Motor vehicle road injuries" V605XXD
693 "Motor vehicle road injuries" V605XXS
693 "Motor vehicle road injuries" V606
693 "Motor vehicle road injuries" V606XXA
693 "Motor vehicle road injuries" V606XXD
693 "Motor vehicle road injuries" V606XXS
693 "Motor vehicle road injuries" V607
693 "Motor vehicle road injuries" V607XXA
693 "Motor vehicle road injuries" V607XXD
693 "Motor vehicle road injuries" V607XXS
693 "Motor vehicle road injuries" V609
693 "Motor vehicle road injuries" V609XXA
693 "Motor vehicle road injuries" V609XXD
693 "Motor vehicle road injuries" V609XXS
693 "Motor vehicle road injuries" V61
693 "Motor vehicle road injuries" V610
693 "Motor vehicle road injuries" V610XXA
693 "Motor vehicle road injuries" V610XXD
693 "Motor vehicle road injuries" V610XXS
693 "Motor vehicle road injuries" V611
693 "Motor vehicle road injuries" V611XXA
693 "Motor vehicle road injuries" V611XXD
693 "Motor vehicle road injuries" V611XXS
693 "Motor vehicle road injuries" V612
693 "Motor vehicle road injuries" V612XXA
693 "Motor vehicle road injuries" V612XXD
693 "Motor vehicle road injuries" V612XXS
693 "Motor vehicle road injuries" V613
693 "Motor vehicle road injuries" V613XXA
693 "Motor vehicle road injuries" V613XXD
693 "Motor vehicle road injuries" V613XXS
693 "Motor vehicle road injuries" V614
693 "Motor vehicle road injuries" V614XXA
693 "Motor vehicle road injuries" V614XXD
693 "Motor vehicle road injuries" V614XXS
693 "Motor vehicle road injuries" V615
693 "Motor vehicle road injuries" V615XXA
693 "Motor vehicle road injuries" V615XXD
693 "Motor vehicle road injuries" V615XXS
693 "Motor vehicle road injuries" V616
693 "Motor vehicle road injuries" V616XXA
693 "Motor vehicle road injuries" V616XXD
693 "Motor vehicle road injuries" V616XXS
693 "Motor vehicle road injuries" V617
693 "Motor vehicle road injuries" V617XXA
693 "Motor vehicle road injuries" V617XXD
693 "Motor vehicle road injuries" V617XXS
693 "Motor vehicle road injuries" V619
693 "Motor vehicle road injuries" V619XXA
693 "Motor vehicle road injuries" V619XXD
693 "Motor vehicle road injuries" V619XXS
693 "Motor vehicle road injuries" V62
693 "Motor vehicle road injuries" V620
693 "Motor vehicle road injuries" V620XXA
693 "Motor vehicle road injuries" V620XXD
693 "Motor vehicle road injuries" V620XXS
693 "Motor vehicle road injuries" V621
693 "Motor vehicle road injuries" V621XXA
693 "Motor vehicle road injuries" V621XXD
693 "Motor vehicle road injuries" V621XXS
